timestamp,window_id,chosen_compressor,compression_level,transmit_or_defer,composite_score,entropy,variance,predicted_cpu_temp,predicted_cpu_load,predicted_bw_kbps,throttling_risk,w1_ratio,w2_energy,w3_latency,w4_error
1788269150.112,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269152.421,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269154.729,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269157.023,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269159.343,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269161.639,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269163.935,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269166.246,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269168.546,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269170.838,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269173.149,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269175.439,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269177.764,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269180.112,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269182.401,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269184.709,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269187.003,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269189.288,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269191.585,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269193.902,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269196.22,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269198.532,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269200.901,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269203.282,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269205.684,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269208.017,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269210.374,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269212.712,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269215.008,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269217.316,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269219.625,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269221.94,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269224.269,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269226.586,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269228.915,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269231.242,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269233.529,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269235.836,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269238.146,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269240.45,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269242.741,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269245.038,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269247.336,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269249.651,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269252.026,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269254.361,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269256.717,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269259.032,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269261.446,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269263.799,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269266.143,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269268.524,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269270.889,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269273.243,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269275.625,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269278.048,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269280.44,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269282.748,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269285.042,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269287.328,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269289.64,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269291.94,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269294.259,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269296.573,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269298.886,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269301.24,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269303.586,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269306.039,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269308.456,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269310.846,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269313.255,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269315.63,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269318.052,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269320.429,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269322.806,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269325.148,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269327.482,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269329.807,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269332.116,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269334.441,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269336.851,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269339.221,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269341.564,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269343.891,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269346.234,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269348.565,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269350.861,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269353.167,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269355.45,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269357.815,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269360.138,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269362.437,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269364.734,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269367.024,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269369.375,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269371.674,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269374.025,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269376.352,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269378.733,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269381.053,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269383.394,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269385.714,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269388.06,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269390.428,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269392.764,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269395.065,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269397.355,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269399.641,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269401.974,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269404.331,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269406.717,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269409.02,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269411.378,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269413.713,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269416.024,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269418.366,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269420.76,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269423.029,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269425.332,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269427.736,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269430.081,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269432.401,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269434.755,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269437.071,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269439.386,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269441.676,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269443.99,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269446.406,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269448.702,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269450.989,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269453.295,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269455.588,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269457.936,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269460.319,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269462.843,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269465.332,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269467.862,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269470.32,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269472.676,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269475.079,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269477.455,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269479.779,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269482.153,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269484.503,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269486.84,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269489.131,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269491.425,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269493.703,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269496.011,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269498.306,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269500.583,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269502.867,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269505.145,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269507.413,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269509.685,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269511.997,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269514.293,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269516.607,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269518.894,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269521.208,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269523.55,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269525.848,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269528.165,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269530.572,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269532.98,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269535.418,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269537.849,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269540.271,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269542.668,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269545.107,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269547.616,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269550.077,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269552.499,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269554.882,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269557.36,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269559.813,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269562.149,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269564.532,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269566.859,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269569.238,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269571.625,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269573.998,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269576.41,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269578.861,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269581.328,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269583.699,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269586.075,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269588.409,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269590.743,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269593.063,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269595.467,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269597.853,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269600.259,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269602.628,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269605.02,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269607.459,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269609.83,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269612.153,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269614.504,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269616.812,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269619.136,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269621.452,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269623.792,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269626.133,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269628.436,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269630.767,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269633.089,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269635.388,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269637.689,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269640.005,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269642.356,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269644.653,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269647.004,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269649.306,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269651.636,999,zstd,3,transmit,0.076,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269692.484,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269695.844,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269698.884,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269698.885,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269701.441,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269701.442,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269704.035,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269704.036,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
1788269706.608,999,zstd,3,transmit,0.235,1.2,0.05,42.0,25.0,1000.0,False,0.4,0.3,0.2,0.1
